congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart,age,X,id
83,house,F000384,Samuel,Nathaniel,Friedel,,1898-04-18,MD,D,No,1953-01-03,54.7,1371,3374
83,house,C000804,Frederic,RenÃ©,Coudert,Jr.,1898-05-07,NY,R,Yes,1953-01-03,54.7,NA,NA
83,house,D000004,Paul,Bartram,Dague,,1898-05-19,PA,R,Yes,1953-01-03,54.6,1202,2298
83,house,P000303,Philip,Joseph,Philbin,,1898-05-29,MA,D,Yes,1953-01-03,54.6,1957,7408
83,house,F000035,Mary,Elizabeth Pruett,Farrington,,1898-05-30,HI,R,No,1953-01-03,54.6,NA,NA
83,house,L000065,Thomas,Joseph,Lane,,1898-07-06,MA,D,Yes,1953-01-03,54.5,1668,5447
83,house,H000405,Lawrence,Brooks,Hays,,1898-08-09,AR,D,Yes,1953-01-03,54.4,NA,NA
83,house,P000349,John,Leonard,Pilcher,,1898-08-27,GA,D,No,1953-01-03,54.4,1959,7450
83,house,J000278,Walter,Henry,Judd,,1898-09-25,MN,R,Yes,1953-01-03,54.3,1603,5083
83,house,A000138,Leo,Elwood,Allen,,1898-10-05,IL,R,Yes,1953-01-03,54.2,902,121
83,house,H000786,Walter,Franklin,Horan,,1898-10-15,WA,R,Yes,1953-01-03,54.2,1546,4579
83,house,D000175,Charles,Bennett,Deane,,1898-11-01,NC,D,Yes,1953-01-03,54.2,NA,NA
83,house,D000421,James,George,Donovan,,1898-12-15,NY,D,Yes,1953-01-03,54.1,NA,NA
83,house,V000069,James,Edward,Van Zandt,,1898-12-18,PA,R,Yes,1953-01-03,54,2269,9645
83,house,H000041,James,Andrew,Haley,,1899-01-04,FL,D,No,1953-01-03,54,1445,3929
83,house,K000298,Victor,Alfred,Knox,,1899-01-13,MI,R,No,1953-01-03,54,1643,5349
83,house,U000034,James,Boyd,Utt,,1899-03-11,CA,R,No,1953-01-03,53.8,2265,9578
83,house,S000117,Paul,Fornshell,Schenck,,1899-04-19,OH,R,Yes,1953-01-03,53.7,2089,8258
83,house,B000323,Page,Henry,Belcher,,1899-04-21,OK,R,Yes,1953-01-03,53.7,976,590
83,house,G000495,Harold,Royce,Gross,,1899-06-30,IA,R,Yes,1953-01-03,53.5,1430,3853
83,house,M000014,Thaddeus,Michael,Machrowicz,,1899-08-21,MI,D,Yes,1953-01-03,53.4,1722,5880
83,house,R000250,Roy,Walter,Riehlman,,1899-08-26,NY,R,Yes,1953-01-03,53.4,2020,7901
83,house,B000292,Frank,John,Becker,,1899-08-27,NY,R,No,1953-01-03,53.4,970,563
83,house,E000146,Mathew,Harris,Ellsworth,,1899-09-17,OR,R,Yes,1953-01-03,53.3,NA,NA
83,house,W000323,James,Ernest,Wharton,,1899-10-04,NY,R,Yes,1953-01-03,53.2,2312,9978
83,house,C000365,Robert,Bruce,Chiperfield,,1899-11-20,IL,R,Yes,1953-01-03,53.1,1131,1702
83,house,A000133,John,Joseph,Allen,Jr.,1899-11-27,CA,R,Yes,1953-01-03,53.1,NA,NA
83,house,P000398,William,Robert,Poage,,1899-12-28,TX,D,Yes,1953-01-03,53,1962,7498
83,house,O000009,George,Donoghue,O'Brien,,1900-01-01,MI,D,Yes,1953-01-03,53,NA,NA
83,house,G000129,Myron,Virgil,George,,1900-01-06,KS,R,Yes,1953-01-03,53,NA,NA
83,house,H000549,John,Walter,Heselton,,1900-03-17,MA,R,Yes,1953-01-03,52.8,NA,NA
83,house,K000171,Paul,Joseph,Kilday,,1900-03-29,TX,D,Yes,1953-01-03,52.8,1630,5236
83,house,P000536,James,Percy,Priest,,1900-04-01,TN,D,Yes,1953-01-03,52.8,NA,NA
83,house,K000032,Carroll,Dudley,Kearns,,1900-05-07,PA,R,Yes,1953-01-03,52.7,1612,5112
83,house,K000036,Kenneth,Barnard,Keating,,1900-05-18,NY,R,Yes,1953-01-03,52.6,1613,5116
83,house,P000098,Otto,Ernest,Passman,,1900-06-27,LA,D,Yes,1953-01-03,52.5,1933,7228
83,house,R000389,Byron,Giles,Rogers,,1900-08-01,CO,D,Yes,1953-01-03,52.4,2038,8021
83,house,H000081,Charles,Abraham,Halleck,,1900-08-22,IN,R,Yes,1953-01-03,52.4,1451,3963
83,house,S000436,Richard,Murray,Simpson,,1900-08-30,PA,R,Yes,1953-01-03,52.3,2455,8532
83,house,O000015,Leo,William,O'Brien,,1900-09-21,NY,D,Yes,1953-01-03,52.3,1910,7003
83,house,M000065,George,Herman,Mahon,,1900-09-22,TX,D,Yes,1953-01-03,52.3,1734,5924
83,house,D000338,Martin,,Dies,Jr.,1900-11-05,TX,D,No,1953-01-03,52.2,NA,NA
83,house,S000174,Hugh,Doggett,Scott,Jr.,1900-11-11,PA,R,Yes,1953-01-03,52.1,2107,8301
83,house,M001074,Abraham,Jacob,Multer,,1900-12-24,NY,D,Yes,1953-01-03,52,1873,6792
83,house,B000676,Frank,Townsend,Bow,,1901-02-20,OH,R,Yes,1953-01-03,51.9,1025,891
83,house,C000182,Joseph,Leonard,Carrigg,,1901-02-23,PA,R,Yes,1953-01-03,51.9,NA,NA
83,house,J000246,Paul,Caruthers,Jones,,1901-03-12,MO,D,Yes,1953-01-03,51.8,1597,5056
83,house,W000604,Joseph,Franklin,Wilson,,1901-03-18,TX,D,Yes,1953-01-03,51.8,NA,NA
83,house,D000211,James,Joseph,Delaney,,1901-03-19,NY,D,Yes,1953-01-03,51.8,1220,2476
83,house,M000354,Samuel,Kerns,McConnell,Jr.,1901-04-06,PA,R,Yes,1953-01-03,51.7,NA,NA
83,house,B000762,Ernest,King,Bramblett,,1901-04-25,CA,R,Yes,1953-01-03,51.7,NA,NA
83,house,T000298,Thor,Carl,Tollefson,,1901-05-02,WA,R,Yes,1953-01-03,51.7,2243,9409
83,house,J000158,Lester,Roland,Johnson,,1901-06-16,WI,D,No,1953-01-03,51.6,1589,4977
83,house,D000419,Harold,Daniel,Donohue,,1901-06-18,MA,D,Yes,1953-01-03,51.5,1244,2660
83,house,H000310,Ralph,,Harvey,,1901-08-09,IN,R,Yes,1953-01-03,51.4,1484,4165
83,house,H000437,Felix,Edward,HÃ©bert,,1901-10-12,LA,D,Yes,1953-01-03,51.2,1498,4275
83,house,H000014,Harold,Christian,Hagen,,1901-11-10,MN,R,Yes,1953-01-03,51.1,NA,NA
83,house,M000393,William,Moore,McCulloch,,1901-11-24,OH,R,Yes,1953-01-03,51.1,1777,6204
83,house,T000070,Dean,Park,Taylor,,1902-01-01,NY,R,Yes,1953-01-03,51,2220,9203
83,house,B000062,Howard,Henry,Baker,,1902-01-12,TN,R,Yes,1953-01-03,51,942,364
83,house,F000085,Antonio,Manuel,FernÃ¡ndez,,1902-01-17,NM,D,Yes,1953-01-03,51,NA,NA
83,house,H000740,Otis,Halbert,Holmes,,1902-02-22,WA,R,Yes,1953-01-03,50.9,NA,NA
83,house,R000018,Albert,McKinley,Rains,,1902-03-11,AL,D,Yes,1953-01-03,50.8,1992,7695
83,house,K000150,Charles,Joseph,Kersten,,1902-05-26,WI,R,Yes,1953-01-03,50.6,NA,NA
83,house,H000154,Thomas,Millet,Hand,,1902-07-07,NJ,R,Yes,1953-01-03,50.5,NA,NA
83,house,W000212,John,Clarence,Watts,,1902-07-09,KY,D,Yes,1953-01-03,50.5,2463,9882
83,house,B001009,Vera,Daerr,Buchanan,,1902-07-20,PA,D,Yes,1953-01-03,50.5,NA,NA
83,house,F000012,George,Hyde,Fallon,,1902-07-24,MD,D,Yes,1953-01-03,50.4,1313,3054
83,house,S001057,Leonor,Kretzer,Sullivan,,1902-08-21,MO,D,No,1953-01-03,50.4,2202,9072
83,house,P000196,Thomas,Minor,Pelly,,1902-08-22,WA,R,No,1953-01-03,50.4,1946,7313
83,house,B000416,Ellis,Yarnal,Berry,,1902-10-06,SD,R,Yes,1953-01-03,50.2,989,672
83,house,G000071,Edward,Alexander,Garmatz,,1903-02-07,MD,D,Yes,1953-01-03,49.9,1388,3480
83,house,D000278,James,Patrick Sinnott,Devereux,,1903-02-20,MD,R,Yes,1953-01-03,49.9,NA,NA
83,house,F000422,James,Grove,Fulton,,1903-03-01,PA,R,Yes,1953-01-03,49.8,1374,3409
83,house,C000743,Samuel,Harrison,Coon,,1903-04-15,OR,R,No,1953-01-03,49.7,NA,NA
83,house,A000016,Thomas,Gerstle,Abernethy,,1903-05-16,MS,D,Yes,1953-01-03,49.6,886,13
83,house,H000197,Porter,,Hardy,Jr.,1903-06-01,VA,D,Yes,1953-01-03,49.6,1468,4064
83,house,B000778,William,Gilmer,Bray,,1903-06-17,IN,R,Yes,1953-01-03,49.5,1033,986
83,house,O000004,Charles,Gibb,Oakman,,1903-09-04,MI,R,No,1953-01-03,49.3,NA,NA
83,house,F000126,Sidney,Asher,Fine,,1903-09-14,NY,D,Yes,1953-01-03,49.3,NA,NA
83,house,D000155,William,Adams,Dawson,,1903-11-05,UT,R,No,1953-01-03,49.2,NA,NA
83,house,G000098,Ezekiel,Candler,Gathings,,1903-11-10,AR,D,Yes,1953-01-03,49.1,1391,3506
83,house,D000402,Isidore,,Dollinger,,1903-11-13,NY,D,Yes,1953-01-03,49.1,1241,2646
83,house,F000152,Ovie,Clark,Fisher,,1903-11-22,TX,D,Yes,1953-01-03,49.1,1337,3171
83,house,R000424,John,James,Rooney,,1903-11-29,NY,D,Yes,1953-01-03,49.1,2046,8049
83,house,H000713,Chester,Earl,Holifield,,1903-12-03,CA,D,Yes,1953-01-03,49.1,1535,4514
83,house,H000249,Oren,,Harris,,1903-12-20,AR,D,Yes,1953-01-03,49,1475,4110
83,house,W000641,William,Arthur,Winstead,,1904-01-06,MS,D,Yes,1953-01-03,49,2334,10279
83,house,B000377,John,Bonifas,Bennett,,1904-01-10,MI,R,Yes,1953-01-03,49,983,639
83,house,S000219,Robert,Thompson,Secrest,,1904-01-22,OH,D,Yes,1953-01-03,49,2112,8341
83,house,L000468,Harold,Orrin,Lovre,,1904-01-30,SD,R,Yes,1953-01-03,48.9,NA,NA
83,house,A000223,Robert,Thomas,Ashmore,,1904-02-22,SC,D,No,1953-01-03,48.9,926,270
83,house,S000829,Thomas,Jefferson,Steed,,1904-03-02,OK,D,Yes,1953-01-03,48.8,2181,8866
83,house,C000220,Clifford,Philip,Case,,1904-04-16,NJ,R,Yes,1953-01-03,48.7,1115,1569
83,house,C000617,William,Sterling,Cole,,1904-04-18,NY,R,Yes,1953-01-03,48.7,NA,NA
83,house,B000201,Edward,Lewis,Bartlett,,1904-04-20,AK,D,Yes,1953-01-03,48.7,957,486
83,house,H000858,Charles,Robert,Howell,,1904-04-23,NJ,D,Yes,1953-01-03,48.7,NA,NA
83,house,J000064,Jacob,Koppel,Javits,,1904-05-18,NY,R,Yes,1953-01-03,48.6,1577,4898
83,house,B000426,Jackson,Edward,Betts,,1904-05-26,OH,R,Yes,1953-01-03,48.6,991,680
83,house,O000058,Alvin,Edward,O'Konski,,1904-05-26,WI,R,Yes,1953-01-03,48.6,1913,7046
83,house,H000264,Burr,Powell,Harrison,,1904-07-02,VA,D,Yes,1953-01-03,48.5,1476,4125
83,house,K000261,Arthur,George,Klein,,1904-08-08,NY,D,Yes,1953-01-03,48.4,NA,NA
83,house,P000352,John,Raymond,Pillion,,1904-08-10,NY,R,No,1953-01-03,48.4,1960,7453
83,house,H000875,Roman,Lee,Hruska,,1904-08-16,NE,R,No,1953-01-03,48.4,1552,4660
83,house,R000359,John,Marshall,Robsion,Jr.,1904-08-28,KY,R,No,1953-01-03,48.4,NA,NA
83,house,M001045,Morgan,Moore,Moulder,,1904-08-31,MO,D,Yes,1953-01-03,48.3,1871,6765
83,house,W000559,Edwin,Edward,Willis,,1904-10-02,LA,D,Yes,1953-01-03,48.3,2329,10201
83,house,J000206,Charles,Raper,Jonas,,1904-12-09,NC,R,No,1953-01-03,48.1,2425,5019
83,house,W000310,Alfred,John,Westland,,1904-12-14,WA,R,No,1953-01-03,48.1,2309,9968
83,house,B000618,Edward,John,Bonin,,1904-12-23,PA,R,No,1953-01-03,48,NA,NA
83,house,P000522,Charles,Melvin,Price,,1905-01-01,IL,D,Yes,1953-01-03,48,1975,7610
83,house,H000460,Louis,Benjamin,Heller,,1905-02-10,NY,D,Yes,1953-01-03,47.9,NA,NA
83,house,F000060,Michael,Aloysius,Feighan,,1905-02-16,OH,D,Yes,1953-01-03,47.9,1324,3092
83,house,V000051,William,Kaiser,Van Pelt,,1905-03-10,WI,R,Yes,1953-01-03,47.8,2268,9627
83,house,C001006,Carl,Thomas,Curtis,,1905-03-15,NE,R,Yes,1953-01-03,47.8,1197,2267
83,house,C000772,Robert,James,Corbett,,1905-08-25,PA,R,Yes,1953-01-03,47.4,1171,2065
83,house,S000327,John,Francis,Shelley,,1905-09-03,CA,D,Yes,1953-01-03,47.3,2121,8437
83,house,R000280,Lucius,Mendel,Rivers,,1905-09-28,SC,D,Yes,1953-01-03,47.3,2027,7925
83,house,W000439,Victor,Eugene,Wickersham,,1906-02-09,OK,D,Yes,1953-01-03,46.9,2321,10085
83,house,P000287,Gracie,Bowers,Pfost,,1906-03-12,ID,D,No,1953-01-03,46.8,1956,7392
83,house,M000152,Fred,,Marshall,,1906-03-13,MN,D,Yes,1953-01-03,46.8,1746,5998
83,house,W000445,William,Beck,Widnall,,1906-03-17,NJ,R,Yes,1953-01-03,46.8,2322,10091
83,house,B001111,Omar,Truman,Burleson,,1906-03-19,TX,D,Yes,1953-01-03,46.8,1072,1282
83,house,W000572,Earl,,Wilson,,1906-04-18,IN,R,Yes,1953-01-03,46.7,2330,10212
83,house,S000406,Robert,Lee Fulton,Sikes,,1906-06-03,FL,D,Yes,1953-01-03,46.6,2131,8507
83,house,B001212,James,Aloysius,Byrne,,1906-06-22,PA,D,No,1953-01-03,46.5,1086,1368
83,house,K000070,Edna,Flannery,Kelly,,1906-08-20,NY,D,Yes,1953-01-03,46.4,1619,5148
83,house,P000552,Winston,Lewis,Prouty,,1906-09-01,VT,R,Yes,1953-01-03,46.3,1979,7637
83,house,M000958,Thomas,Ellsworth,Morgan,,1906-10-13,PA,D,Yes,1953-01-03,46.2,1858,6685
83,house,M000664,Chester,Earl,Merrow,,1906-11-15,NH,R,Yes,1953-01-03,46.1,1814,6437
83,house,A000206,George,William,Andrews,,1906-12-12,AL,D,Yes,1953-01-03,46.1,2385,195
83,house,S000120,Gordon,Harry,Scherer,,1906-12-26,OH,R,No,1953-01-03,46,2091,8260
83,house,D000390,Thomas,Joseph,Dodd,,1907-05-15,CT,D,No,1953-01-03,45.6,1239,2636
83,house,N000031,Charles,Pembroke,Nelson,,1907-07-02,ME,R,Yes,1953-01-03,45.5,NA,NA
83,house,S000778,Harley,Orrin,Staggers,,1907-08-03,WV,D,Yes,1953-01-03,45.4,2174,8824
83,house,K000130,Eugene,James,Keogh,,1907-08-30,NY,D,Yes,1953-01-03,45.3,1625,5199
83,house,L000054,Phillip,Mitchell,Landrum,,1907-09-10,GA,D,No,1953-01-03,45.3,1667,5436
83,house,M000620,George,,Meader,,1907-09-13,MI,R,Yes,1953-01-03,45.3,1810,6399
83,house,C000342,Frank,Leslie,Chelf,,1907-09-22,KY,D,Yes,1953-01-03,45.3,1127,1682
83,house,M000253,Donald,Ray,Matthews,,1907-10-03,FL,D,No,1953-01-03,45.3,1759,6084
83,house,P000107,Harold,Ambrose,Patten,,1907-10-06,AZ,D,Yes,1953-01-03,45.2,NA,NA
83,house,C000386,Earl,,Chudoff,,1907-11-15,PA,D,Yes,1953-01-03,45.1,NA,NA
83,house,A000024,Edwin,Ross,Adair,,1907-12-14,IN,R,Yes,1953-01-03,45.1,889,18
83,house,O000120,Frank,Charles,Osmers,Jr.,1907-12-30,NJ,R,Yes,1953-01-03,45,1923,7101
83,house,M000935,Albert,Paul,Morano,,1908-01-18,CT,R,Yes,1953-01-03,45,NA,NA
83,house,L000496,Wingate,Hezekiah,Lucas,,1908-05-01,TX,D,Yes,1953-01-03,44.7,NA,NA
83,house,M000478,Clifford,Guy,McIntire,,1908-05-04,ME,R,Yes,1953-01-03,44.7,1794,6276
83,house,A000073,Carl,Bert,Albert,,1908-05-10,OK,D,Yes,1953-01-03,44.7,894,62
83,house,S000224,Horace,,Seely-Brown,Jr.,1908-05-12,CT,R,Yes,1953-01-03,44.6,2113,8346
83,house,A000002,Watkins,Moorman,Abbitt,,1908-05-21,VA,D,Yes,1953-01-03,44.6,883,2
83,house,S000009,Antoni,Nicholas,Sadlak,,1908-06-13,CT,R,Yes,1953-01-03,44.6,NA,NA
83,house,P000516,Prince,Hulon,Preston,Jr.,1908-07-05,GA,D,Yes,1953-01-03,44.5,1973,7605
83,house,R000404,Walter,Edward,Rogers,,1908-07-19,TX,D,Yes,1953-01-03,44.5,2041,8035
83,house,S000102,John,Phillips,Saylor,,1908-07-23,PA,R,Yes,1953-01-03,44.4,2086,8247
83,house,N000133,Albin,Walter,Norblad,Jr.,1908-09-12,OR,R,Yes,1953-01-03,44.3,1904,6955
83,house,P000119,James,Thomas,Patterson,,1908-10-20,CT,R,Yes,1953-01-03,44.2,NA,NA
83,house,B000646,Albert,Henry,Bosch,,1908-10-30,NY,R,No,1953-01-03,44.2,1020,868
83,house,P000477,Adam,Clayton,Powell,Jr.,1908-11-29,NY,D,Yes,1953-01-03,44.1,1970,7568
83,house,M000995,James,Hobson,Morrison,,1908-12-08,LA,D,Yes,1953-01-03,44.1,1860,6721
83,house,L000108,Henry,Jepson,Latham,,1908-12-10,NY,R,Yes,1953-01-03,44.1,NA,NA
83,house,T000237,William,Homer,Thornberry,,1909-01-09,TX,D,Yes,1953-01-03,44,2238,9356
83,house,H000530,Albert,Sydney,Herlong,Jr.,1909-02-14,FL,D,Yes,1953-01-03,43.9,1512,4354
83,house,S000315,Timothy,Patrick,Sheehan,,1909-02-21,IL,R,Yes,1953-01-03,43.9,NA,NA
83,house,H001021,DeWitt,Stephen,Hyde,,1909-03-21,MD,R,No,1953-01-03,43.8,NA,NA
83,house,S000756,William,Lee,Springer,,1909-04-12,IL,R,Yes,1953-01-03,43.7,2167,8814
83,house,M000778,Wilbur,Daigh,Mills,,1909-05-24,AR,D,Yes,1953-01-03,43.6,1832,6532
83,house,R000374,Peter,Wallace,Rodino,Jr.,1909-06-07,NJ,D,Yes,1953-01-03,43.6,2035,8010
83,house,Y000013,Sidney,Richard,Yates,,1909-08-27,IL,D,Yes,1953-01-03,43.4,2351,10421
83,house,N000009,William,Huston,Natcher,,1909-09-11,KY,D,No,1953-01-03,43.3,1889,6845
83,house,M000845,Robert,Homer,Mollohan,,1909-09-18,WV,D,No,1953-01-03,43.3,1845,6584
83,house,Y000024,Samuel,William,Yorty,,1909-10-01,CA,D,Yes,1953-01-03,43.3,NA,NA
83,house,J000008,Donald,Lester,Jackson,,1910-01-23,CA,R,Yes,1953-01-03,42.9,1573,4846
83,house,G000421,William,Joseph,Green,Jr.,1910-03-05,PA,D,Yes,1953-01-03,42.8,2379,3785
83,house,V000082,Harold,Himmel,Velde,,1910-04-01,IL,R,Yes,1953-01-03,42.8,NA,NA
83,house,T000110,Olin,Earl,Teague,,1910-04-06,TX,D,Yes,1953-01-03,42.7,2223,9241
83,house,W000428,Jamie,Lloyd,Whitten,,1910-04-18,MS,D,Yes,1953-01-03,42.7,2320,10075
83,house,L000525,John,Emmett,Lyle,Jr.,1910-09-04,TX,D,Yes,1953-01-03,42.3,NA,NA
83,house,E000273,Joseph,Landon,Evins,,1910-10-24,TN,D,Yes,1953-01-03,42.2,1310,3034
83,house,B001035,Hamer,Harold,Budge,,1910-11-21,ID,R,Yes,1953-01-03,42.1,1060,1215
83,house,B000371,Charles,Edward,Bennett,,1910-12-02,FL,D,Yes,1953-01-03,42.1,982,633
83,house,M000671,Lee,Warren,Metcalf,,1911-01-28,MT,D,No,1953-01-03,41.9,1816,6442
83,house,M000052,Donald,Hammer,Magnuson,,1911-03-07,WA,D,No,1953-01-03,41.8,1731,5912
83,house,D000433,Francis,Edwin,Dorn,,1911-04-18,NY,R,No,1953-01-03,41.7,1246,2671
83,house,H000408,Wayne,Levere,Hays,,1911-05-13,OH,D,Yes,1953-01-03,41.6,1496,4247
83,house,C001014,Thomas,Bradford,Curtis,,1911-05-14,MO,R,Yes,1953-01-03,41.6,1199,2275
83,house,A000094,Hugh,Quincy,Alexander,,1911-08-07,NC,D,No,1953-01-03,41.4,896,82
83,house,B000550,John,Anton,Blatnik,,1911-08-17,MN,D,Yes,1953-01-03,41.4,1003,789
83,house,S000405,Alfred,Dennis,Sieminski,,1911-08-23,NJ,D,Yes,1953-01-03,41.4,NA,NA
83,house,E000181,Clair,,Engle,,1911-09-21,CA,D,Yes,1953-01-03,41.3,1293,2965
83,house,R000008,Edmund,Patrick,Radwan,,1911-09-22,NY,R,Yes,1953-01-03,41.3,NA,NA
83,house,B000600,Edward,Patrick,Boland,,1911-10-01,MA,D,No,1953-01-03,41.3,1011,830
83,house,D000467,John,Vernard,Dowdy,,1912-02-11,TX,D,Yes,1953-01-03,40.9,1253,2700
83,house,B000242,Laurie,Calvin,Battle,,1912-05-10,AL,D,Yes,1953-01-03,40.7,NA,NA
83,house,J000248,Robert,Emmett,Jones,Jr.,1912-06-12,AL,D,Yes,1953-01-03,40.6,1598,5058
83,house,P000230,Carl,Dewey,Perkins,,1912-10-15,KY,D,Yes,1953-01-03,40.2,2447,7343
83,house,R000314,Kenneth,Allison,Roberts,,1912-11-01,AL,D,Yes,1953-01-03,40.2,2031,7954
83,house,C000674,Robert,Likens,Condon,,1912-11-10,CA,D,No,1953-01-03,40.1,NA,NA
83,house,Z000001,Clement,John,Zablocki,,1912-11-18,WI,D,Yes,1953-01-03,40.1,2361,10463
83,house,M000656,D.,Bailey,Merrill,,1912-11-22,IN,R,No,1953-01-03,40.1,NA,NA
83,house,O000098,Thomas,Phillip,O'Neill,Jr.,1912-12-09,MA,D,No,1953-01-03,40.1,1916,7081
83,house,K000013,Frank,Melvin,Karsten,,1913-01-07,MO,D,Yes,1953-01-03,40,1605,5097
83,house,I000007,Frank,Neville,Ikard,,1913-01-30,TX,D,Yes,1953-01-03,39.9,1570,4796
83,house,F000233,John,Edward,Fogarty,,1913-03-23,RI,D,Yes,1953-01-03,39.8,1347,3246
83,house,F000319,Lawrence,H.,Fountain,,1913-04-23,NC,D,No,1953-01-03,39.7,1359,3321
83,house,H000753,Lester,,Holtzman,,1913-06-01,NY,D,No,1953-01-03,39.6,1544,4548
83,house,B001216,John,William,Byrnes,,1913-06-12,WI,R,Yes,1953-01-03,39.6,1088,1371
83,house,F000260,Gerald,Rudolph,Ford,Jr.,1913-07-14,MI,R,Yes,1953-01-03,39.5,1353,3268
83,house,L000089,William,Courtland,Lantaff,,1913-07-31,FL,D,Yes,1953-01-03,39.4,NA,NA
83,house,F000137,Paul,Albert,Fino,,1913-12-15,NY,R,No,1953-01-03,39.1,1335,3158
83,house,E000120,Carl,Atwood,Elliott,,1913-12-20,AL,D,Yes,1953-01-03,39,1288,2909
83,house,J000263,Woodrow,Wilson,Jones,,1914-01-26,NC,D,Yes,1953-01-03,38.9,NA,NA
83,house,A000054,Hugh,Joseph,Addonizio,,1914-01-31,NJ,D,Yes,1953-01-03,38.9,892,46
83,house,B000964,Charles,Bruce,Brownson,,1914-02-05,IN,R,Yes,1953-01-03,38.9,NA,NA
83,house,B000594,Thomas,Hale,Boggs,Sr.,1914-02-15,LA,D,Yes,1953-01-03,38.9,1010,824
83,house,M000762,William,Edward,Miller,,1914-03-22,NY,R,Yes,1953-01-03,38.8,1830,6516
83,house,R000425,Franklin,Delano,Roosevelt,Jr.,1914-08-17,NY,D,Yes,1953-01-03,38.4,NA,NA
83,house,H000013,Harlan,Francis,Hagen,,1914-10-08,CA,D,No,1953-01-03,38.2,1444,3901
83,house,D000102,Glenn,Robert,Davis,,1914-10-28,WI,R,Yes,1953-01-03,38.2,1212,2383
83,house,F000229,John,James,Flynt,Jr.,1914-11-08,GA,D,No,1953-01-03,38.2,1346,3242
83,house,L000252,John,,Lesinski,Jr.,1914-12-28,MI,D,Yes,1953-01-03,38,2428,5617
83,house,M001035,John,Emerson,Moss,,1915-04-13,CA,D,No,1953-01-03,37.7,1869,6756
83,house,H000802,Craig,,Hosmer,,1915-05-06,CA,R,No,1953-01-03,37.7,1549,4592
83,house,W000342,William,McDonald,Wheeler,,1915-07-11,GA,D,Yes,1953-01-03,37.5,NA,NA
83,house,J000057,John,,Jarman,,1915-07-17,OK,D,Yes,1953-01-03,37.5,1576,4891
83,house,L000344,Glenard,Paul,Lipscomb,,1915-08-19,CA,R,No,1953-01-03,37.4,1695,5694
83,house,S001087,James,Patrick,Sutton,,1915-10-31,TN,D,Yes,1953-01-03,37.2,NA,NA
83,house,F000371,Peter,Hood Ballantine,Frelinghuysen,Jr.,1916-01-17,NJ,R,No,1953-01-03,37,1368,3364
83,house,G000512,Charles,Samuel,Gubser,,1916-02-01,CA,R,No,1953-01-03,36.9,1435,3867
83,house,A000229,William,Hanes,Ayres,,1916-02-05,OH,R,Yes,1953-01-03,36.9,2387,310
83,house,M000311,Eugene,Joseph,McCarthy,,1916-03-29,MN,D,Yes,1953-01-03,36.8,1767,6134
83,house,T000218,Theo,Ashton,Thompson,,1916-03-31,LA,D,No,1953-01-03,36.8,2234,9339
83,house,W000610,Robert,Carlton,Wilson,,1916-04-05,CA,R,No,1953-01-03,36.7,2332,10249
83,house,D000434,William,Jennings Bryan,Dorn,,1916-04-14,SC,D,Yes,1953-01-03,36.7,1247,2672
83,house,B000605,Richard,Walker,Bolling,,1916-05-17,MO,D,Yes,1953-01-03,36.6,1012,835
83,house,H000979,Allan,Oakley,Hunter,,1916-06-15,CA,R,Yes,1953-01-03,36.6,NA,NA
83,house,R000188,John,Jacob,Rhodes,,1916-09-18,AZ,R,No,1953-01-03,36.3,2015,7845
83,house,W000123,Herbert,Birchby,Warburton,,1916-09-21,DE,R,No,1953-01-03,36.3,NA,NA
83,house,M000020,Peter,Francis,Mack,Jr.,1916-11-01,IL,D,Yes,1953-01-03,36.2,1724,5884
83,house,C000960,Shepard,J.,Crumpacker,Jr.,1917-02-13,IN,R,Yes,1953-01-03,35.9,NA,NA
83,house,B000608,Oliver,Payne,Bolton,,1917-02-22,OH,R,No,1953-01-03,35.9,1014,838
83,house,B000239,William,Henry,Bates,,1917-04-26,MA,R,Yes,1953-01-03,35.7,962,518
83,house,M000070,William,Somers,Mailliard,,1917-06-10,CA,R,No,1953-01-03,35.6,1735,5929
83,house,B001210,Robert,C.,Byrd,,1917-11-20,WV,D,No,1953-01-03,35.1,16,1366
83,house,S000533,Frank,Ellis,Smith,,1918-02-21,MS,D,Yes,1953-01-03,34.9,2148,8616
83,house,C000263,Elford,Albin,Cederberg,,1918-03-06,MI,R,No,1953-01-03,34.8,1119,1610
83,house,D000266,Steven,Boghos,Derounian,,1918-04-06,NY,R,No,1953-01-03,34.7,1230,2523
83,house,B000391,Alvin,Morell,Bentley,,1918-08-30,MI,R,No,1953-01-03,34.3,985,652
83,house,W000517,John,Bell,Williams,,1918-12-04,MS,D,Yes,1953-01-03,34.1,2464,10162
83,house,H000616,Jeffrey,Paul,Hillelson,,1919-03-09,MO,R,No,1953-01-03,33.8,NA,NA
83,house,E000054,Edmond,Augustus,Edmondson,,1919-04-07,OK,D,No,1953-01-03,33.7,1280,2854
83,house,B000967,Joel,Thomas,Broyhill,,1919-11-04,VA,R,No,1953-01-03,33.2,1054,1154
83,house,W000502,Harrison,Arlington,Williams,Jr.,1919-12-10,NJ,D,No,1953-01-03,33.1,2326,10147
83,house,B000401,Lloyd,Millard,Bentsen,Jr.,1921-02-11,TX,D,Yes,1953-01-03,31.9,987,660
